,State,month,day,time,harmful-event,manner-of-collision,person-type,seating-position,age,age-range,gender,race,injury-severity,air-bag,transported-for-treatment,protection-system,ejection,extrication,dead-on-arrival,year-of-death,alcohol-test,drug-test,road-type,n0-of-lanes,sorrounding-area,road-features,light-condion,weather-conditions,following-traffic-rules,type-of-vehicle,causality-class,Severity Class
1053,0,6,0,24.0,1,1,1,0,1,43.0,1,1,0,1,1,1,1,0,1,2017.0,1,1,1,1,3,2,2,5,1,2,0,0
1054,0,6,0,2330.0,1,1,1,0,1,49.0,1,1,0,1,1,1,1,0,1,2017.0,1,1,1,1,3,2,2,1,1,2,0,0
1055,0,6,0,2100.0,1,1,1,0,1,26.0,1,1,0,1,1,1,1,1,1,2017.0,1,1,0,1,3,2,1,1,1,1,0,0
1056,0,6,0,2137.0,1,1,1,0,1,11.0,0,1,0,1,1,1,1,1,1,2017.0,0,1,0,1,0,2,1,1,1,2,0,0
1057,0,6,0,730.0,1,1,1,0,1,14.0,0,1,0,1,0,1,1,1,1,2017.0,0,1,0,1,0,2,1,1,1,2,0,0
1058,0,6,0,1630.0,1,1,1,0,1,20.0,1,1,0,1,0,1,1,1,1,2017.0,0,1,0,1,0,2,1,1,1,1,0,0
1059,0,6,0,1630.0,1,1,1,0,1,11.0,1,1,0,1,0,1,1,1,1,2017.0,0,1,0,1,0,2,1,1,1,1,0,0
1060,0,6,0,1700.0,1,1,1,0,1,4.0,0,1,0,1,0,1,1,1,1,2017.0,0,1,0,1,0,2,1,1,1,2,0,0
1061,0,6,0,1650.0,1,1,1,0,1,29.0,0,1,0,1,0,1,1,1,1,2017.0,0,1,0,1,0,0,1,1,1,2,1,0
1062,0,6,0,1806.0,1,1,1,0,1,24.0,1,1,0,1,0,1,1,1,1,2017.0,0,0,0,1,0,0,1,1,0,3,1,0
1063,0,6,0,1806.0,1,1,1,0,1,25.0,0,1,0,1,0,1,1,1,1,2017.0,0,0,0,1,0,0,1,1,0,3,1,2
1064,0,6,0,757.0,1,1,1,0,1,20.0,1,1,0,1,0,1,1,1,1,2017.0,0,0,0,1,0,0,1,1,0,2,1,2
1065,0,6,0,757.0,1,1,1,0,1,33.0,0,1,0,1,0,0,1,1,1,2017.0,0,0,1,1,0,0,2,1,0,2,1,2
1066,0,6,0,1055.0,1,1,1,0,1,38.0,1,1,0,1,0,0,1,1,1,2017.0,0,0,1,1,3,0,2,1,0,1,1,2
1067,0,6,0,1221.0,1,1,1,0,1,23.0,1,1,0,1,0,0,1,1,1,2017.0,0,0,1,1,3,0,2,1,0,0,1,2
1068,0,6,0,1435.0,1,1,1,0,1,28.0,1,1,0,1,1,0,1,1,1,2017.0,0,0,1,1,3,0,2,1,0,0,1,2
1069,0,6,0,2220.0,1,1,1,0,1,6.0,1,1,0,1,1,0,1,1,1,2017.0,0,0,1,1,3,0,2,1,0,2,0,2
1070,0,6,4,2345.0,1,1,1,0,1,23.0,1,1,0,1,1,0,1,1,1,2017.0,0,0,1,1,3,0,2,1,0,0,0,2
1071,0,6,4,1945.0,1,1,1,0,1,35.0,0,1,0,1,1,0,1,1,1,2017.0,0,0,1,1,3,0,2,1,0,1,0,2
1072,0,6,4,1429.0,1,1,1,0,1,43.0,1,1,0,1,1,0,1,1,1,2017.0,0,0,1,1,3,2,2,1,1,2,0,2
1073,0,6,4,1520.0,1,1,1,0,1,5.0,0,1,0,1,1,0,1,1,1,2017.0,0,0,1,1,0,2,2,1,1,2,0,2
1074,0,6,4,1550.0,1,1,1,0,1,43.0,1,1,0,1,1,0,1,1,1,2017.0,0,0,1,2,0,2,2,1,1,1,0,2
1075,0,6,4,1805.0,1,1,1,0,1,43.0,1,1,0,1,1,0,1,1,1,2017.0,0,1,0,2,0,2,2,1,0,2,0,2
1076,0,6,4,943.0,1,1,1,0,1,34.0,1,1,0,1,1,0,1,1,1,2017.0,0,1,0,2,0,2,2,1,0,1,0,2
1077,0,6,4,943.0,1,1,1,0,1,25.0,0,1,0,1,1,0,1,0,1,2017.0,0,1,0,2,0,2,2,1,0,1,0,2
1078,0,6,4,130.0,1,1,1,0,1,37.0,1,1,0,1,0,0,1,0,1,2017.0,0,1,0,2,0,2,2,1,0,2,0,2
1079,0,6,4,1820.0,1,1,1,0,1,31.0,1,1,0,1,0,0,1,0,1,2017.0,0,1,0,2,0,2,2,1,0,2,1,2
1080,0,6,4,1831.0,1,1,1,0,1,45.0,1,1,0,1,0,0,1,0,1,2017.0,0,1,0,2,0,2,2,1,0,0,1,2
1081,0,6,4,1940.0,1,1,1,0,1,8.0,1,1,0,1,0,0,1,0,1,2017.0,0,1,1,2,0,2,2,1,0,2,1,2
1082,0,6,4,835.0,1,1,1,0,1,46.0,1,1,0,1,0,1,0,0,1,2017.0,0,1,1,2,0,0,2,5,0,2,1,2
1083,0,6,4,1045.0,1,1,1,0,1,43.0,0,1,0,1,0,1,0,0,1,2017.0,0,1,1,2,3,0,2,1,0,2,1,1
1084,0,6,4,720.0,1,1,1,0,1,43.0,0,1,0,1,0,1,0,0,1,2017.0,0,1,1,1,3,0,2,1,0,2,1,1
1085,0,6,4,720.0,1,1,1,0,1,4.0,1,1,0,1,0,1,0,0,1,2017.0,0,0,1,1,3,0,2,1,1,2,1,1
1086,0,6,4,845.0,1,1,1,0,1,54.0,1,1,0,1,0,1,0,0,1,2017.0,0,0,1,1,3,0,2,1,1,1,1,1
1087,0,6,4,2010.0,1,1,1,0,1,26.0,0,1,0,1,0,1,0,1,1,2017.0,0,0,1,1,3,0,2,1,1,2,1,1
1088,0,6,4,1419.0,1,1,1,0,1,92.0,1,1,0,1,0,1,0,1,1,2017.0,0,0,1,1,0,0,2,1,1,2,1,1
1089,0,6,4,1630.0,1,1,1,0,1,45.0,0,0,0,1,1,1,0,1,1,2017.0,1,0,1,1,0,0,2,1,1,1,1,1
1090,0,6,4,1635.0,1,1,1,0,1,12.0,1,0,0,1,1,1,0,1,1,2017.0,1,0,1,1,0,0,2,1,1,1,1,1
1091,0,6,4,955.0,1,1,1,0,1,36.0,0,0,0,1,1,1,0,1,1,2017.0,1,0,0,1,0,0,2,1,1,2,1,1
1092,0,6,4,955.0,1,1,1,0,1,75.0,1,0,0,1,1,0,1,1,1,2017.0,1,0,0,1,0,0,2,1,1,1,1,1
1093,0,6,4,1053.0,1,1,1,0,1,73.0,1,0,0,1,1,0,1,1,1,2017.0,1,0,0,1,0,0,2,1,1,2,1,2
1094,0,6,4,1053.0,1,1,1,0,1,74.0,0,0,0,1,1,0,1,1,1,2017.0,1,0,0,1,0,0,2,1,1,2,0,2
1095,0,6,4,1555.0,1,1,1,0,1,48.0,1,0,0,1,1,0,1,1,1,2017.0,1,0,0,2,0,0,2,1,1,2,0,2
1096,0,6,4,1700.0,1,1,1,0,1,11.0,1,0,0,1,1,0,1,1,1,2017.0,1,0,0,2,0,2,2,1,1,1,0,2
1097,0,6,4,2142.0,1,1,1,0,1,45.0,1,0,0,1,1,0,1,1,1,2017.0,1,0,0,2,0,2,2,1,1,0,0,2
1098,0,6,4,2142.0,1,1,1,0,1,39.0,1,0,0,1,1,0,1,1,1,2017.0,1,0,0,2,3,2,2,1,1,0,0,2
1099,0,6,4,2201.0,1,1,1,0,1,64.0,1,0,0,1,0,0,1,1,1,2017.0,0,0,0,2,3,2,2,1,1,2,0,2
1100,0,6,4,1400.0,1,1,1,0,1,23.0,1,0,0,1,0,0,1,1,1,2017.0,0,1,0,2,3,2,2,1,1,2,0,2
1101,0,6,4,451.0,1,1,1,0,1,24.0,0,0,0,1,0,0,1,1,1,2017.0,0,1,0,2,3,2,2,1,1,2,0,2
1102,0,6,4,1606.0,1,1,1,0,1,13.0,0,0,1,1,0,0,1,1,1,2017.0,0,1,0,2,3,2,2,1,0,2,0,2
1103,0,6,4,1606.0,1,1,1,0,1,10.0,1,0,1,1,0,0,1,1,1,2017.0,0,1,0,2,3,2,2,1,0,2,0,2
1104,0,6,4,1606.0,1,1,1,0,1,19.0,0,0,1,1,0,0,1,1,1,2017.0,0,1,0,2,3,2,2,1,0,2,1,2
1105,0,6,4,1606.0,1,1,1,0,1,1.0,0,0,1,1,0,0,1,1,1,2017.0,0,1,0,1,3,2,1,1,0,2,1,2
1106,0,6,4,1705.0,1,1,1,0,1,17.0,1,0,1,1,0,0,1,1,1,2017.0,0,1,0,1,3,0,1,1,0,2,1,2
1107,0,6,4,2249.0,1,1,1,0,1,23.0,1,0,1,1,0,0,1,1,1,2017.0,0,1,0,1,3,0,1,1,0,0,1,2
1108,0,6,4,1750.0,1,1,1,0,1,20.0,1,0,1,1,0,0,1,1,1,2017.0,0,1,0,1,3,0,1,1,0,2,1,2
1109,0,6,4,800.0,1,1,1,0,1,32.0,1,0,1,1,0,0,1,1,1,2017.0,0,1,1,1,0,0,1,1,0,2,1,2
1110,0,6,0,920.0,1,1,1,0,1,57.0,0,0,1,1,0,0,1,1,1,2017.0,0,0,1,1,0,0,1,1,0,1,1,2
1111,0,6,0,1231.0,1,1,1,0,1,34.0,1,0,1,1,0,0,1,1,1,2017.0,0,0,1,1,0,0,1,1,0,1,1,2
1112,0,6,0,1602.0,1,1,1,0,1,40.0,0,0,1,1,0,0,1,1,1,2017.0,0,0,1,1,0,0,1,1,1,2,1,2
1113,0,6,0,1650.0,1,1,1,0,1,44.0,1,0,1,1,1,0,1,1,1,2017.0,0,0,1,1,0,0,1,1,1,0,0,2
1114,0,6,0,750.0,1,1,1,0,1,28.0,1,0,1,1,1,0,1,0,1,2017.0,0,0,1,1,0,0,1,1,1,1,0,2
1115,0,6,0,1710.0,1,1,1,0,1,33.0,1,0,1,1,1,0,1,0,1,2017.0,0,0,1,1,0,0,1,1,1,1,0,2
1116,0,6,0,740.0,1,1,1,0,1,18.0,1,0,1,1,1,0,1,0,1,2017.0,0,0,1,1,0,0,1,1,1,2,0,2
1117,0,6,0,1230.0,1,1,1,0,1,45.0,0,0,1,1,1,0,1,0,1,2017.0,0,0,1,1,0,0,1,1,1,2,0,2
1118,0,6,0,1900.0,1,1,1,0,1,59.0,0,0,1,1,1,0,1,0,1,2017.0,0,0,1,1,0,0,1,1,0,1,0,2
1119,0,6,0,1305.0,1,1,1,0,1,50.0,0,0,1,1,1,0,1,0,1,2017.0,0,0,0,2,3,0,1,1,0,3,0,2
1120,0,6,0,845.0,1,1,1,0,1,37.0,1,0,1,1,1,0,1,0,1,2017.0,0,0,0,2,3,0,1,1,0,1,0,2
1121,0,6,0,1732.0,1,1,1,0,1,18.0,1,0,1,1,1,0,1,0,1,2017.0,0,0,0,2,3,0,1,1,0,0,0,2
1122,0,6,0,1430.0,1,1,1,0,1,42.0,0,0,1,1,1,0,1,0,1,2017.0,0,0,0,2,3,0,1,1,0,2,0,2
1123,0,6,0,1430.0,1,1,1,0,1,12.0,0,0,1,1,1,0,1,0,1,2017.0,0,0,0,2,0,0,1,1,0,2,1,2
1124,0,6,0,2125.0,1,1,1,0,1,23.0,1,0,1,1,1,0,1,1,1,2017.0,0,0,0,2,0,0,1,1,0,2,1,2
1125,0,6,0,2125.0,1,1,1,0,1,18.0,0,0,1,1,1,0,1,1,1,2017.0,0,1,0,2,0,2,1,1,0,2,1,2
1126,0,6,0,2125.0,1,1,1,0,1,24.0,1,0,1,1,1,0,1,1,1,2017.0,0,1,0,2,0,2,1,1,0,2,1,2
1127,0,6,0,1135.0,1,1,1,0,1,54.0,0,0,1,1,1,0,1,1,1,2017.0,0,1,0,2,0,2,2,1,0,3,1,2
1128,0,5,0,1135.0,1,1,1,0,1,33.0,0,0,1,1,1,0,1,1,1,2017.0,1,1,0,2,0,2,2,1,1,3,1,2
1129,0,5,0,1554.0,1,1,1,0,1,7.0,0,0,1,1,1,0,1,1,1,2017.0,1,1,0,1,0,2,2,1,1,1,1,2
1130,0,5,0,1635.0,1,1,1,0,1,27.0,1,0,1,1,1,0,1,1,1,2017.0,1,1,1,1,0,2,2,1,1,1,1,2
1131,0,5,0,800.0,1,1,1,0,1,50.0,1,0,1,1,1,0,1,1,1,2017.0,1,1,1,1,0,2,2,1,1,1,1,2
1132,0,5,0,1905.0,1,1,1,0,1,63.0,1,0,0,1,1,0,1,1,1,2017.0,1,1,1,1,0,2,2,1,1,2,1,2
1133,0,5,0,1905.0,1,1,1,0,1,36.0,1,0,0,1,1,0,1,1,1,2017.0,1,1,1,1,3,2,2,1,1,2,0,2
1134,0,5,0,1715.0,1,1,1,0,1,42.0,0,0,0,1,1,0,1,1,1,2017.0,1,1,1,1,1,2,2,1,1,2,0,2
1135,0,5,0,1052.0,1,1,1,0,1,33.0,0,0,0,1,1,0,1,1,1,2017.0,1,0,1,1,1,2,2,3,1,2,0,2
1136,0,5,0,1052.0,1,1,1,0,1,33.0,0,0,0,1,1,0,1,1,1,2017.0,1,0,1,1,1,2,2,3,1,2,0,2
1137,0,5,0,1052.0,1,1,1,0,1,62.0,0,0,0,1,1,0,1,1,1,2017.0,1,0,1,1,1,2,1,3,1,2,0,2
1138,0,5,0,1301.0,1,1,1,0,1,49.0,1,0,0,1,1,0,1,1,1,2017.0,0,0,1,1,1,2,1,1,1,2,0,2
1139,0,5,0,1602.0,1,1,1,0,1,31.0,1,0,0,1,1,0,1,1,1,2017.0,0,0,1,1,1,2,1,1,1,0,0,2
1140,0,5,0,830.0,1,1,1,0,1,9.0,1,0,0,1,1,0,1,1,1,2017.0,0,0,0,1,1,2,1,1,0,2,0,2
1141,0,5,0,917.0,1,1,1,0,1,23.0,0,0,0,1,1,0,1,1,1,2017.0,0,0,0,2,1,2,1,1,0,3,0,2
1142,0,5,0,1122.0,1,1,1,0,1,18.0,1,0,0,1,1,0,1,1,1,2017.0,0,0,0,2,1,2,1,1,0,2,0,2
1143,0,5,0,1250.0,1,1,1,0,1,27.0,0,0,0,1,1,0,1,1,1,2017.0,0,0,0,2,1,2,1,1,0,2,1,2
1144,0,5,0,1250.0,1,1,1,0,1,1.0,0,0,0,1,1,1,1,1,1,2017.0,0,0,0,2,3,2,1,1,0,2,1,2
1145,0,5,0,1530.0,1,1,1,0,1,8.0,0,0,0,1,1,1,1,1,1,2017.0,0,0,0,2,3,0,1,1,0,1,1,2
1146,0,5,0,800.0,1,1,1,0,1,27.0,0,0,0,1,1,1,1,1,1,2017.0,0,0,0,2,3,0,1,5,0,2,1,2
1147,0,5,0,413.0,1,1,1,0,1,37.0,0,0,0,1,1,1,1,0,1,2017.0,0,1,0,2,3,0,1,5,0,2,1,2
1148,0,5,0,900.0,1,1,1,0,1,25.0,0,0,0,1,1,1,1,0,1,2017.0,0,1,0,2,3,0,1,5,0,2,1,2
1149,0,5,0,1130.0,1,1,1,0,1,15.0,1,0,0,1,1,1,0,0,1,2017.0,0,1,1,2,0,0,1,1,0,1,1,2
1150,0,5,0,2240.0,1,1,1,0,1,63.0,1,0,0,1,1,1,0,0,1,2017.0,0,1,1,2,0,0,1,5,1,2,1,2
1151,0,5,0,2330.0,1,1,1,0,1,27.0,1,0,0,1,1,1,0,0,1,2017.0,0,1,1,1,0,0,1,1,1,2,0,2
1152,0,5,0,2330.0,1,1,1,0,1,23.0,0,0,0,1,1,1,0,0,1,2017.0,0,1,1,1,0,0,1,1,1,2,0,2
1153,0,5,0,932.0,1,1,1,0,1,58.0,1,0,0,1,0,1,0,0,1,2017.0,0,1,1,1,0,0,2,1,1,1,0,2
1154,0,5,0,1716.0,1,1,1,0,1,40.0,1,0,0,1,0,0,0,0,1,2017.0,0,1,1,1,0,0,2,1,1,3,0,2
1155,0,5,0,1230.0,1,1,1,0,1,33.0,0,0,0,1,0,0,0,0,1,2017.0,1,1,1,1,0,0,2,1,1,2,0,2
1156,0,5,0,1315.0,1,1,1,0,1,33.0,1,0,0,1,0,0,0,0,1,2017.0,1,1,1,2,0,0,2,1,1,1,0,2
1157,0,5,0,1530.0,1,1,1,0,1,5.0,0,0,0,1,0,0,0,1,1,2017.0,1,1,1,2,0,0,2,1,1,0,0,2
1158,0,5,0,1952.0,1,1,1,0,1,36.0,1,0,0,1,0,0,0,1,1,2017.0,1,1,1,2,0,2,2,1,1,1,0,2
1159,0,5,0,2114.0,1,1,1,0,1,26.0,1,0,0,1,0,0,1,1,1,2017.0,1,1,0,2,3,2,2,1,1,2,0,2
1160,0,5,1,2130.0,1,1,1,0,1,19.0,1,0,0,1,0,0,1,1,1,2017.0,1,1,0,2,3,2,2,1,1,2,0,2
1161,0,5,1,530.0,1,1,1,0,1,27.0,0,0,0,1,1,0,1,1,1,2017.0,1,1,0,2,3,2,2,1,1,0,1,2
1162,0,5,1,816.0,1,1,1,0,1,26.0,1,0,0,1,1,0,1,1,1,2017.0,1,1,0,2,3,2,2,1,1,0,1,2
1163,0,5,1,1329.0,1,1,1,0,1,23.0,1,0,0,1,1,0,1,1,1,2017.0,1,1,0,2,3,2,1,1,1,2,1,2
1164,0,5,1,1329.0,1,1,1,0,1,21.0,1,0,0,1,1,0,1,1,1,2017.0,1,1,0,2,3,2,1,1,1,2,1,2
1165,0,5,1,1329.0,1,1,1,0,1,60.0,0,0,0,1,1,0,1,1,1,2017.0,0,1,0,2,3,2,1,1,1,2,1,2
1166,0,5,1,1430.0,1,1,1,0,1,63.0,1,0,0,1,1,0,1,1,1,2017.0,0,1,0,1,0,2,1,1,1,3,1,2
1167,0,5,1,1445.0,1,1,1,0,1,42.0,0,0,0,1,1,0,1,1,1,2017.0,0,0,0,1,0,2,1,1,1,2,1,2
1168,0,5,1,1445.0,1,1,1,0,1,3.0,0,0,0,1,1,0,1,1,1,2017.0,0,0,0,1,0,0,1,1,0,2,1,2
1169,0,5,1,1546.0,1,1,1,0,1,54.0,1,0,0,1,1,0,1,1,1,2017.0,0,0,0,1,0,0,1,1,0,2,1,2
1170,0,5,1,816.0,1,1,1,0,1,26.0,0,0,0,1,1,0,1,1,1,2017.0,0,0,0,1,0,0,1,1,0,1,1,2
1171,0,5,1,855.0,1,1,1,0,1,25.0,0,1,0,1,0,0,1,1,1,2017.0,0,0,0,1,0,0,1,1,0,1,1,1
1172,0,5,1,1610.0,1,1,1,0,1,23.0,1,1,0,1,0,0,1,1,1,2017.0,0,0,0,1,0,0,1,1,0,1,0,1
1173,0,5,1,400.0,1,1,1,0,1,26.0,1,1,0,1,0,0,1,0,1,2017.0,0,0,0,1,0,0,1,1,0,2,0,1
1174,0,5,1,1221.0,1,1,1,0,1,24.0,0,1,0,1,0,0,1,0,1,2017.0,0,1,0,1,0,0,1,1,0,1,0,0
1175,0,5,1,1025.0,1,1,1,0,1,45.0,1,1,0,1,0,0,1,0,1,2017.0,0,1,1,1,0,0,1,1,0,1,0,0
1176,0,5,1,1921.0,1,1,1,0,1,21.0,0,1,0,1,0,0,1,0,1,2017.0,0,1,1,1,3,0,2,1,0,2,0,0
1177,0,5,1,1921.0,1,1,1,0,1,20.0,1,1,0,1,0,0,1,0,1,2017.0,0,1,1,1,3,0,2,1,0,2,0,0
1178,0,5,1,1950.0,1,1,1,0,1,11.0,1,1,0,1,0,0,1,0,1,2017.0,0,1,1,1,3,0,2,1,0,2,0,0
1179,0,5,1,759.0,1,1,1,0,1,33.0,1,1,0,1,0,0,1,0,1,2017.0,0,1,1,1,3,0,2,1,0,1,0,0
1180,0,5,1,1651.0,1,1,1,0,1,40.0,0,1,0,1,0,0,1,0,1,2017.0,1,1,1,1,0,0,2,1,0,0,0,0
1181,0,5,1,2050.0,1,1,1,0,1,33.0,0,1,0,1,0,0,1,0,1,2017.0,1,1,1,1,0,0,2,5,0,2,0,0
1182,0,5,1,2213.0,1,1,1,0,1,39.0,1,1,0,1,0,0,1,0,1,2017.0,1,1,1,1,0,0,2,5,0,2,1,0
1183,0,5,1,100.0,1,1,1,0,1,17.0,0,1,0,1,0,0,1,1,1,2017.0,1,1,1,1,0,0,2,1,0,2,1,0
1184,0,5,1,300.0,1,1,1,0,1,23.0,1,1,0,1,0,0,1,1,1,2017.0,1,0,1,1,0,2,2,1,0,2,1,2
1185,0,5,1,445.0,1,1,1,0,1,53.0,1,1,0,1,1,0,1,1,1,2017.0,1,0,0,2,0,2,2,1,0,3,1,2
1186,0,5,1,445.0,1,1,1,0,1,24.0,0,1,0,1,1,0,1,1,1,2017.0,1,0,0,2,0,2,1,1,0,3,1,2
1187,0,5,1,1425.0,1,1,1,0,1,50.0,1,1,0,1,1,0,1,1,1,2017.0,1,0,0,2,0,2,1,1,0,1,1,2
1188,0,5,1,2215.0,1,1,1,0,1,58.0,1,1,0,1,1,0,1,1,1,2017.0,1,0,0,2,0,2,1,1,1,2,1,2
1189,0,5,1,1145.0,1,1,1,0,1,51.0,1,1,0,1,1,0,1,1,1,2017.0,1,0,0,2,0,2,1,1,1,2,0,2
1190,0,5,1,14.0,1,1,1,0,1,37.0,1,1,0,1,1,0,1,1,1,2017.0,0,0,0,2,3,2,1,1,1,2,0,2
1191,0,5,1,1635.0,1,1,1,0,1,27.0,1,1,0,1,1,1,1,1,1,2017.0,0,0,0,2,3,2,1,1,1,3,0,2
1192,0,5,1,1853.0,1,1,1,0,1,22.0,1,1,0,1,1,1,1,1,1,2017.0,0,0,1,2,3,2,1,1,1,2,0,2
1193,0,5,1,1853.0,1,1,1,0,1,45.0,1,1,0,1,1,1,1,1,1,2017.0,0,1,1,2,3,2,1,1,1,1,0,2
1194,0,5,1,1853.0,1,1,1,0,1,17.0,1,1,0,1,1,1,1,1,1,2017.0,0,1,1,2,3,0,1,1,1,1,0,2
1195,0,5,1,2352.0,1,1,1,0,1,22.0,1,1,0,1,0,1,1,1,1,2017.0,0,1,1,1,3,0,1,1,1,2,0,2
1196,0,5,1,600.0,1,1,1,0,1,62.0,1,1,0,1,0,1,1,1,1,2017.0,0,1,1,1,0,0,1,1,1,1,0,2
1197,0,5,1,815.0,1,1,1,0,1,46.0,1,1,0,1,0,1,1,1,1,2017.0,0,1,1,1,0,0,1,1,1,2,0,2
1198,0,5,1,2209.0,1,1,1,0,1,32.0,1,1,0,1,0,1,1,1,1,2017.0,0,1,1,1,0,0,1,1,1,3,0,2
1199,0,5,1,1445.0,1,1,1,0,1,41.0,0,1,0,1,0,1,1,1,1,2017.0,0,1,1,1,0,0,1,1,1,2,1,2
1200,0,5,1,1445.0,1,1,1,0,1,18.0,1,1,0,1,0,1,1,1,1,2017.0,0,1,1,1,0,0,1,1,0,2,1,2
1201,0,5,1,1445.0,1,1,1,0,1,18.0,1,1,0,1,0,0,1,1,1,2017.0,0,1,1,1,0,0,1,1,0,2,1,2
1202,0,5,1,1756.0,1,1,1,0,1,61.0,0,1,0,1,0,0,1,1,1,2017.0,0,1,0,1,0,0,1,1,0,2,1,2
1203,0,5,1,1756.0,1,1,1,0,1,35.0,0,1,0,1,1,0,1,0,0,2017.0,0,0,0,1,0,0,1,1,0,2,1,2
1204,0,5,1,1000.0,1,1,1,0,1,32.0,1,1,0,1,1,0,1,0,0,2017.0,0,0,0,1,0,0,1,1,0,2,1,2
1205,0,5,1,1716.0,1,1,1,0,1,29.0,1,1,0,1,1,0,1,0,0,2017.0,0,0,0,1,0,0,2,5,0,1,1,2
1206,0,5,1,1837.0,1,1,1,0,1,59.0,0,1,0,1,1,0,1,0,0,2017.0,0,0,0,1,3,0,2,1,0,2,1,2
1207,0,5,1,1837.0,1,1,1,0,1,82.0,0,1,0,1,1,0,1,0,0,2017.0,0,0,0,1,3,2,2,1,0,2,1,2
1208,0,5,1,1945.0,1,1,1,0,1,6.0,0,1,0,1,1,0,1,0,0,2017.0,0,0,0,1,3,2,2,1,0,2,1,2
1209,0,5,1,1945.0,1,1,1,0,1,21.0,0,1,0,1,1,0,1,0,0,2017.0,1,0,0,1,3,2,2,1,0,2,0,2
1210,0,5,1,2030.0,1,1,1,0,1,25.0,1,1,0,1,1,0,1,0,0,2017.0,1,0,0,1,3,2,2,1,1,2,0,2
1211,0,5,1,1158.0,1,1,1,0,1,2.0,1,0,0,1,1,0,1,0,0,2017.0,1,0,0,1,3,2,2,5,1,3,0,2
1212,0,5,1,1230.0,1,1,1,0,1,84.0,0,0,0,1,1,0,1,0,0,2017.0,1,0,0,1,3,2,2,1,1,3,0,2
1213,0,5,1,1800.0,1,1,1,0,1,27.0,1,0,0,1,0,0,1,1,0,2016.0,1,0,0,1,3,2,2,1,1,0,0,2
1214,0,5,1,102.0,1,1,1,0,1,23.0,0,0,0,1,0,0,1,1,0,2016.0,1,0,0,1,3,2,2,1,1,2,0,2
1215,0,5,1,1034.0,1,1,1,0,1,53.0,0,0,0,1,0,0,1,1,0,2016.0,1,0,0,1,3,2,1,1,1,3,0,2
1216,0,5,1,1752.0,1,1,1,0,1,50.0,0,0,0,1,0,0,1,1,0,2016.0,1,0,0,1,0,2,1,1,1,0,0,2
1217,0,5,1,1625.0,1,1,1,0,1,1.0,0,0,0,1,0,0,1,1,0,2016.0,1,0,0,1,0,0,1,1,1,2,0,2
1218,0,5,1,341.0,1,1,1,0,1,19.0,0,0,0,1,0,0,1,1,0,2016.0,1,0,0,1,0,0,1,1,1,2,0,2
1219,0,5,1,1900.0,1,1,1,0,1,41.0,1,0,0,1,0,0,0,1,0,2016.0,0,0,0,1,0,0,1,1,0,2,1,2
1220,0,5,1,303.0,1,1,1,0,1,50.0,1,0,0,1,0,0,0,1,0,2016.0,0,0,1,1,0,0,1,1,0,3,1,2
1221,0,5,1,1300.0,1,1,1,0,1,32.0,1,0,0,1,0,0,0,1,0,2016.0,0,0,1,1,0,0,1,1,0,1,1,2
1222,0,5,1,825.0,1,1,1,0,1,27.0,0,0,0,1,0,0,0,1,0,2016.0,0,0,1,1,0,0,1,5,0,3,1,2
1223,0,5,1,1520.0,1,1,1,0,1,35.0,1,0,0,1,1,0,0,1,0,2016.0,0,0,1,2,0,0,1,1,0,2,1,2
1224,0,5,1,1754.0,1,1,1,0,1,23.0,1,0,0,1,1,0,0,1,0,2016.0,0,0,1,2,0,0,1,1,0,2,1,2
1225,0,5,1,1700.0,1,1,1,0,1,46.0,1,0,0,1,1,0,0,1,0,2016.0,0,0,1,2,0,0,1,1,0,1,1,2
1226,0,5,1,1130.0,1,1,1,0,1,31.0,1,0,0,1,1,0,0,1,0,2016.0,0,0,1,2,3,0,1,1,0,0,1,2
1227,0,5,1,2018.0,1,1,1,0,1,29.0,1,0,1,1,1,0,0,1,0,2016.0,0,0,1,2,3,0,1,1,0,1,0,2
1228,0,5,1,630.0,1,1,1,0,1,27.0,0,0,1,1,1,0,0,1,0,2016.0,0,0,1,2,3,0,1,5,0,2,0,2
1229,0,5,1,630.0,1,1,1,0,1,19.0,0,0,1,1,1,0,0,1,0,2016.0,0,0,1,2,3,0,1,5,1,2,0,2
1230,0,5,1,815.0,1,1,1,0,1,10.0,0,0,1,1,1,0,0,1,0,2016.0,0,0,1,2,3,0,1,1,1,2,0,2
1231,0,5,1,935.0,1,1,1,0,1,29.0,1,0,1,1,1,0,0,1,0,2016.0,0,0,1,2,3,0,1,5,1,1,0,2
1232,0,5,1,1555.0,1,1,1,0,1,25.0,1,0,1,1,1,0,0,1,0,2016.0,0,0,1,2,3,0,1,1,1,1,0,2
1233,0,5,1,1730.0,1,1,1,0,1,23.0,1,0,1,1,0,0,0,1,0,2016.0,0,0,1,1,0,0,1,1,1,1,0,2
1234,0,5,1,1905.0,1,1,1,0,1,13.0,0,0,1,1,0,0,0,1,0,2016.0,0,0,1,1,0,0,1,1,1,2,0,2
1235,0,5,1,2000.0,1,1,1,0,1,39.0,1,0,1,1,0,0,0,1,0,2016.0,0,0,1,1,0,0,1,1,1,2,0,2
1236,0,5,1,2000.0,1,1,1,0,1,16.0,1,0,1,1,0,0,0,1,0,2016.0,1,0,1,1,0,0,1,1,1,2,0,2
1237,0,5,1,2000.0,1,1,1,0,1,17.0,0,0,1,1,0,0,0,1,0,2016.0,1,0,1,1,0,0,1,1,1,2,1,2
